AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2567.00	0.00	-279.07	3300.90	-99.43	41.59	-220.14
2568.00	0.00	-273.24	3302.25	-99.38	40.79	-220.03
2569.00	0.00	-267.41	3303.60	-99.33	40.00	-219.92
2570.00	0.00	-261.58	3304.94	-99.28	39.20	-219.81
2571.00	0.00	-255.75	3306.27	-99.23	38.41	-219.69
2572.00	0.00	-249.91	3307.58	-99.18	37.62	-219.56
2573.00	0.00	-244.07	3308.89	-99.12	36.83	-219.43
2574.00	0.00	-238.23	3310.18	-99.06	36.05	-219.30
2575.00	0.00	-232.39	3311.47	-99.01	35.26	-219.16
2576.00	0.00	-226.54	3312.75	-99.08	34.53	-219.10
2577.00	0.00	-220.69	3314.02	-99.18	33.80	-219.06
2578.00	0.00	-214.84	3315.27	-99.29	33.06	-219.05
2579.00	0.00	-208.99	3316.52	-99.40	32.34	-219.04
